vraag_id,domain,workbook_id,sheet,sheet_row,component_id,question_text,antwoordtype,repo_update_effect,bewijstype_verplicht,validatiestatus_default,deadline,stakeholderpakket,answer,evidence_type,evidence_reference,correction_or_note,not_my_domain_reroute
D5-GOV-011,D5,d5_validation_workbook,Governance rollen,15,d5_governance_rollen,Valpreventie,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-012,D5,d5_validation_workbook,Governance rollen,16,d5_governance_rollen,Valpreventie,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-013,D5,d5_validation_workbook,Governance rollen,17,d5_governance_rollen,Valpreventie,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-014,D5,d5_validation_workbook,Governance rollen,18,d5_governance_rollen,Valpreventie,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-015,D5,d5_validation_workbook,Governance rollen,19,d5_governance_rollen,Valpreventie,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-016,D5,d5_validation_workbook,Governance rollen,20,d5_governance_rollen,Overgewicht volwassenen,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-017,D5,d5_validation_workbook,Governance rollen,21,d5_governance_rollen,Overgewicht volwassenen,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-018,D5,d5_validation_workbook,Governance rollen,22,d5_governance_rollen,Overgewicht volwassenen,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-019,D5,d5_validation_workbook,Governance rollen,23,d5_governance_rollen,Overgewicht volwassenen,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-020,D5,d5_validation_workbook,Governance rollen,24,d5_governance_rollen,Overgewicht volwassenen,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-021,D5,d5_validation_workbook,Governance rollen,25,d5_governance_rollen,Kansrijke Start,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-022,D5,d5_validation_workbook,Governance rollen,26,d5_governance_rollen,Kansrijke Start,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-023,D5,d5_validation_workbook,Governance rollen,27,d5_governance_rollen,Kansrijke Start,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-024,D5,d5_validation_workbook,Governance rollen,28,d5_governance_rollen,Kansrijke Start,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-025,D5,d5_validation_workbook,Governance rollen,29,d5_governance_rollen,Kansrijke Start,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-026,D5,d5_validation_workbook,Governance rollen,30,d5_governance_rollen,Integrale gezinspoli,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-027,D5,d5_validation_workbook,Governance rollen,31,d5_governance_rollen,Integrale gezinspoli,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-028,D5,d5_validation_workbook,Governance rollen,32,d5_governance_rollen,Integrale gezinspoli,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-029,D5,d5_validation_workbook,Governance rollen,33,d5_governance_rollen,Integrale gezinspoli,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-030,D5,d5_validation_workbook,Governance rollen,34,d5_governance_rollen,Integrale gezinspoli,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-031,D5,d5_validation_workbook,Governance rollen,35,d5_governance_rollen,Nu Niet Zwanger,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-032,D5,d5_validation_workbook,Governance rollen,36,d5_governance_rollen,Nu Niet Zwanger,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-033,D5,d5_validation_workbook,Governance rollen,37,d5_governance_rollen,Nu Niet Zwanger,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-034,D5,d5_validation_workbook,Governance rollen,38,d5_governance_rollen,Nu Niet Zwanger,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-035,D5,d5_validation_workbook,Governance rollen,39,d5_governance_rollen,Nu Niet Zwanger,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-036,D5,d5_validation_workbook,Governance rollen,40,d5_governance_rollen,Mentale gezondheidsnetwerken,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-037,D5,d5_validation_workbook,Governance rollen,41,d5_governance_rollen,Mentale gezondheidsnetwerken,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-038,D5,d5_validation_workbook,Governance rollen,42,d5_governance_rollen,Mentale gezondheidsnetwerken,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-039,D5,d5_validation_workbook,Governance rollen,43,d5_governance_rollen,Mentale gezondheidsnetwerken,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-040,D5,d5_validation_workbook,Governance rollen,44,d5_governance_rollen,Mentale gezondheidsnetwerken,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-041,D5,d5_validation_workbook,Governance rollen,45,d5_governance_rollen,Overgewicht kinderen,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-042,D5,d5_validation_workbook,Governance rollen,46,d5_governance_rollen,Overgewicht kinderen,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-043,D5,d5_validation_workbook,Governance rollen,47,d5_governance_rollen,Overgewicht kinderen,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-044,D5,d5_validation_workbook,Governance rollen,48,d5_governance_rollen,Overgewicht kinderen,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-GOV-045,D5,d5_validation_workbook,Governance rollen,49,d5_governance_rollen,Overgewicht kinderen,role_matrix,decision_register_or_validation_log,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-MON-001,D5,d5_validation_workbook,Monitoring cyclus,5,d5_monitoring_cyclus,Overkoepelende doelen,monitoring_matrix,validation_log_or_ict_privacy_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-MON-002,D5,d5_validation_workbook,Monitoring cyclus,6,d5_monitoring_cyclus,Laagdrempelige steunpunten,monitoring_matrix,validation_log_or_ict_privacy_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-MON-003,D5,d5_validation_workbook,Monitoring cyclus,7,d5_monitoring_cyclus,Sociaal verwijzen,monitoring_matrix,validation_log_or_ict_privacy_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-MON-004,D5,d5_validation_workbook,Monitoring cyclus,8,d5_monitoring_cyclus,Valpreventie,monitoring_matrix,validation_log_or_ict_privacy_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-MON-005,D5,d5_validation_workbook,Monitoring cyclus,9,d5_monitoring_cyclus,Overgewicht volwassenen,monitoring_matrix,validation_log_or_ict_privacy_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-MON-006,D5,d5_validation_workbook,Monitoring cyclus,10,d5_monitoring_cyclus,Kansrijke Start,monitoring_matrix,validation_log_or_ict_privacy_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-MON-007,D5,d5_validation_workbook,Monitoring cyclus,11,d5_monitoring_cyclus,Integrale gezinspoli,monitoring_matrix,validation_log_or_ict_privacy_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-MON-008,D5,d5_validation_workbook,Monitoring cyclus,12,d5_monitoring_cyclus,Nu Niet Zwanger,monitoring_matrix,validation_log_or_ict_privacy_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-MON-009,D5,d5_validation_workbook,Monitoring cyclus,13,d5_monitoring_cyclus,Mentale gezondheidsnetwerken,monitoring_matrix,validation_log_or_ict_privacy_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D5-MON-010,D5,d5_validation_workbook,Monitoring cyclus,14,d5_monitoring_cyclus,Overgewicht kinderen,monitoring_matrix,validation_log_or_ict_privacy_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-FIN-001,D6,d6_validation_workbook,Financiering,7,d6_financiering_budgetafbakening,Inloopvoorzieningen sociaal en gezond,finance_matrix,d6_finance_matrix_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-FIN-002,D6,d6_validation_workbook,Financiering,8,d6_financiering_budgetafbakening,Wijkteams Almere,finance_matrix,d6_finance_matrix_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-FIN-003,D6,d6_validation_workbook,Financiering,9,d6_financiering_budgetafbakening,Stevige Lokale Teams,finance_matrix,d6_finance_matrix_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-FIN-004,D6,d6_validation_workbook,Financiering,10,d6_financiering_budgetafbakening,JGZ Almere,finance_matrix,d6_finance_matrix_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-FIN-005,D6,d6_validation_workbook,Financiering,11,d6_financiering_budgetafbakening,GGD Flevoland-coördinatie,finance_matrix,d6_finance_matrix_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-FIN-006,D6,d6_validation_workbook,Financiering,12,d6_financiering_budgetafbakening,Gezonde School / schoolwelzijn,finance_matrix,d6_finance_matrix_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-FIN-007,D6,d6_validation_workbook,Financiering,13,d6_financiering_budgetafbakening,Kennis & Advies / monitoring / dashboards,finance_matrix,d6_finance_matrix_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-FIN-008,D6,d6_validation_workbook,Financiering,14,d6_financiering_budgetafbakening,Samen Sterker in de Wijk,finance_matrix,d6_finance_matrix_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-FIN-009,D6,d6_validation_workbook,Financiering,15,d6_financiering_budgetafbakening,PGA / Zorgzaam Flevoland / Flever-interface,finance_matrix,d6_finance_matrix_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-FIN-010,D6,d6_validation_workbook,Financiering,16,d6_financiering_budgetafbakening,Digitale en operationele infrastructuur,finance_matrix,d6_finance_matrix_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-FIN-011,D6,d6_validation_workbook,Financiering,17,d6_financiering_budgetafbakening,Burgerinitiatieven en informele steun,finance_matrix,d6_finance_matrix_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-FIN-012,D6,d6_validation_workbook,Financiering,18,d6_financiering_budgetafbakening,Overig,finance_matrix,d6_finance_matrix_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-GGD-001,D6,d6_validation_workbook,GGD Flevoland,7,ggd_flevoland_coordinatie,Reguliere publieke gezondheid,task_split_matrix,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-GGD-002,D6,d6_validation_workbook,GGD Flevoland,8,ggd_flevoland_coordinatie,GALA/SPUK-preventie,task_split_matrix,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-GGD-003,D6,d6_validation_workbook,GGD Flevoland,9,ggd_flevoland_coordinatie,Monitoring en dashboards,task_split_matrix,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-GGD-004,D6,d6_validation_workbook,GGD Flevoland,10,ggd_flevoland_coordinatie,Epidemiologie en advies,task_split_matrix,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-GGD-005,D6,d6_validation_workbook,GGD Flevoland,11,ggd_flevoland_coordinatie,Regionale IZA/AZWA-ondersteuning,task_split_matrix,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-GGD-006,D6,d6_validation_workbook,GGD Flevoland,12,ggd_flevoland_coordinatie,D6-specifieke Almere-taak,task_split_matrix,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-GGD-007,D6,d6_validation_workbook,GGD Flevoland,13,ggd_flevoland_coordinatie,Overig,task_split_matrix,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-MON-001,D6,d6_validation_workbook,Monitoring,7,kennis_advies_monitoring_dashboards,GGD dashboard/monitor,monitoring_matrix,d6_validation_log_or_ict_privacy_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-MON-002,D6,d6_validation_workbook,Monitoring,8,kennis_advies_monitoring_dashboards,Kennis & Advies rapportage,monitoring_matrix,d6_validation_log_or_ict_privacy_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-MON-003,D6,d6_validation_workbook,Monitoring,9,kennis_advies_monitoring_dashboards,Gemeentelijke monitor,monitoring_matrix,d6_validation_log_or_ict_privacy_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-MON-004,D6,d6_validation_workbook,Monitoring,10,kennis_advies_monitoring_dashboards,Regionale programma-monitor,monitoring_matrix,d6_validation_log_or_ict_privacy_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-MON-005,D6,d6_validation_workbook,Monitoring,11,kennis_advies_monitoring_dashboards,PGA/IZA-monitor,monitoring_matrix,d6_validation_log_or_ict_privacy_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
D6-MON-006,D6,d6_validation_workbook,Monitoring,12,kennis_advies_monitoring_dashboards,Overig,monitoring_matrix,d6_validation_log_or_ict_privacy_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,regionale_governance,,,,,
