vraag_id,domain,workbook_id,sheet,sheet_row,component_id,question_text,antwoordtype,repo_update_effect,bewijstype_verplicht,validatiestatus_default,deadline,stakeholderpakket,answer,evidence_type,evidence_reference,correction_or_note,not_my_domain_reroute
D6-GGD-007,D6,d6_validation_workbook,GGD Flevoland,13,ggd_flevoland_coordinatie,Overig,task_split_matrix,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-GS-001,D6,d6_validation_workbook,Gezonde School,7,gezonde_school_mentale_gezonde_school,D6-relatie: Welke beschrijving past bij Gezonde School / schoolwelzijn in Almere?,classification_choice,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-GS-002,D6,d6_validation_workbook,Gezonde School,8,gezonde_school_mentale_gezonde_school,Verantwoordelijke eigenaar: Wie is verantwoordelijk eigenaar?,classification_choice,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-GS-003,D6,d6_validation_workbook,Gezonde School,9,gezonde_school_mentale_gezonde_school,Coördinator: Wie coördineert?,classification_choice,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-GS-004,D6,d6_validation_workbook,Gezonde School,10,gezonde_school_mentale_gezonde_school,Uitvoerder/partner: Wie voert uit of is partner?,classification_choice,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-GS-005,D6,d6_validation_workbook,Gezonde School,11,gezonde_school_mentale_gezonde_school,Financieringslijn: Welke financieringslijn geldt?,classification_choice,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-GS-006,D6,d6_validation_workbook,Gezonde School,12,gezonde_school_mentale_gezonde_school,"Continuïteit: Is dit structureel, projectmatig of nog open?",classification_choice,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-GS-007,D6,d6_validation_workbook,Gezonde School,13,gezonde_school_mentale_gezonde_school,Schaal: Op welke schaal werkt dit?,classification_choice,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-GS-008,D6,d6_validation_workbook,Gezonde School,14,gezonde_school_mentale_gezonde_school,Bewijstype: Welk type bewijs ondersteunt de keuze?,classification_choice,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-INF-001,D6,d6_validation_workbook,Informele steun,7,burgerinitiatieven_informele_steun,Wijkbudget,actor_mechanism_inventory,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-INF-002,D6,d6_validation_workbook,Informele steun,8,burgerinitiatieven_informele_steun,Bewonersgestuurde buurtsteun,actor_mechanism_inventory,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-INF-003,D6,d6_validation_workbook,Informele steun,9,burgerinitiatieven_informele_steun,VMCA vrijwilligerssteun,actor_mechanism_inventory,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-INF-004,D6,d6_validation_workbook,Informele steun,10,burgerinitiatieven_informele_steun,De Schoor sociale-basissteun,actor_mechanism_inventory,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-INF-005,D6,d6_validation_workbook,Informele steun,11,burgerinitiatieven_informele_steun,Humanitas informele steun,actor_mechanism_inventory,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-INF-006,D6,d6_validation_workbook,Informele steun,12,burgerinitiatieven_informele_steun,Mantelzorgsteun,actor_mechanism_inventory,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-INF-007,D6,d6_validation_workbook,Informele steun,13,burgerinitiatieven_informele_steun,Preventienetwerk-actor,actor_mechanism_inventory,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-INF-008,D6,d6_validation_workbook,Informele steun,14,burgerinitiatieven_informele_steun,Overig,actor_mechanism_inventory,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-INLOOP-001,D6,d6_validation_workbook,Inloopvoorzieningen,7,inloopvoorzieningen_sociaal_en_gezond,Buurtontmoeting / ontmoetingsvoorziening,component_inventory,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-INLOOP-002,D6,d6_validation_workbook,Inloopvoorzieningen,8,inloopvoorzieningen_sociaal_en_gezond,Wijkbudget / bewonersinitiatief,component_inventory,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-INLOOP-003,D6,d6_validation_workbook,Inloopvoorzieningen,9,inloopvoorzieningen_sociaal_en_gezond,Wijkteam-toegangsroute sociaal contact,component_inventory,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-INLOOP-004,D6,d6_validation_workbook,Inloopvoorzieningen,10,inloopvoorzieningen_sociaal_en_gezond,De Schoor buurtkamer / activiteit,component_inventory,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-INLOOP-005,D6,d6_validation_workbook,Inloopvoorzieningen,11,inloopvoorzieningen_sociaal_en_gezond,Vrijwilligers- of mantelzorgsteun,component_inventory,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-JGZ-001,D6,d6_validation_workbook,JGZ Almere,7,jgz_almere,Reguliere wettelijke JGZ,role_split_matrix,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-JGZ-002,D6,d6_validation_workbook,JGZ Almere,8,jgz_almere,SLT-gerelateerde inzet,role_split_matrix,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-JGZ-003,D6,d6_validation_workbook,JGZ Almere,9,jgz_almere,School-/preventierol,role_split_matrix,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-JGZ-004,D6,d6_validation_workbook,JGZ Almere,10,jgz_almere,Gezins-/jeugdondersteuning,role_split_matrix,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-JGZ-005,D6,d6_validation_workbook,JGZ Almere,11,jgz_almere,Monitoring/advies,role_split_matrix,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-JGZ-006,D6,d6_validation_workbook,JGZ Almere,12,jgz_almere,Overig,role_split_matrix,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-PZF-001,D6,d6_validation_workbook,PGA-Zorgzaam-Flever,7,pga_zorgzaam_flever_interface,PGA,actor_role_matrix,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-PZF-002,D6,d6_validation_workbook,PGA-Zorgzaam-Flever,8,pga_zorgzaam_flever_interface,Zorgzaam Flevoland,actor_role_matrix,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-PZF-003,D6,d6_validation_workbook,PGA-Zorgzaam-Flever,9,pga_zorgzaam_flever_interface,Flever,actor_role_matrix,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-PZF-004,D6,d6_validation_workbook,PGA-Zorgzaam-Flever,10,pga_zorgzaam_flever_interface,GGD Flevoland,actor_role_matrix,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-PZF-005,D6,d6_validation_workbook,PGA-Zorgzaam-Flever,11,pga_zorgzaam_flever_interface,AZWA-werkagendagovernance,actor_role_matrix,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-PZF-006,D6,d6_validation_workbook,PGA-Zorgzaam-Flever,12,pga_zorgzaam_flever_interface,Gemeente Almere,actor_role_matrix,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-PZF-007,D6,d6_validation_workbook,PGA-Zorgzaam-Flever,13,pga_zorgzaam_flever_interface,Overig,actor_role_matrix,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SLT-001,D6,d6_validation_workbook,SLT,7,stevige_lokale_teams,Formele betekenis: Wat regelt de SLT-besluitroute formeel voor D6?,mandate_interpretation,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SLT-002,D6,d6_validation_workbook,SLT,8,stevige_lokale_teams,Betrokken onderdelen: Welke onderdelen vallen onder de gekozen interpretatie?,mandate_interpretation,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SLT-003,D6,d6_validation_workbook,SLT,9,stevige_lokale_teams,D6-relatie: Welke D6-relatie past het best?,mandate_interpretation,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SLT-004,D6,d6_validation_workbook,SLT,10,stevige_lokale_teams,Schaal: Op welke schaal werkt dit?,mandate_interpretation,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SLT-005,D6,d6_validation_workbook,SLT,11,stevige_lokale_teams,Verantwoordelijke eigenaar: Welke partij is verantwoordelijk eigenaar?,mandate_interpretation,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SLT-006,D6,d6_validation_workbook,SLT,12,stevige_lokale_teams,Coördinator: Welke partij coördineert?,mandate_interpretation,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SLT-007,D6,d6_validation_workbook,SLT,13,stevige_lokale_teams,Financieringslijn: Welke financieringslijn geldt?,mandate_interpretation,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SLT-008,D6,d6_validation_workbook,SLT,14,stevige_lokale_teams,"Continuïteit: Is dit structureel, projectmatig of nog open?",mandate_interpretation,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SLT-009,D6,d6_validation_workbook,SLT,15,stevige_lokale_teams,Bewijstype: Welk type bewijs ondersteunt de keuze?,mandate_interpretation,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SSW-001,D6,d6_validation_workbook,Samen Sterker,7,samen_sterker_in_de_wijk,D6-relatie: Welke beschrijving past bij Samen Sterker in de Wijk?,classification_choice,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SSW-002,D6,d6_validation_workbook,Samen Sterker,8,samen_sterker_in_de_wijk,Schaal: Wat is de huidige schaal?,classification_choice,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SSW-003,D6,d6_validation_workbook,Samen Sterker,9,samen_sterker_in_de_wijk,Continuïteit: Wat is de huidige continuïteitsstatus?,classification_choice,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SSW-004,D6,d6_validation_workbook,Samen Sterker,10,samen_sterker_in_de_wijk,Verantwoordelijke eigenaar: Wie is verantwoordelijk eigenaar?,classification_choice,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SSW-005,D6,d6_validation_workbook,Samen Sterker,11,samen_sterker_in_de_wijk,Coördinator: Wie coördineert?,classification_choice,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SSW-006,D6,d6_validation_workbook,Samen Sterker,12,samen_sterker_in_de_wijk,Uitvoerder/partner: Wie voert uit of is partner?,classification_choice,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SSW-007,D6,d6_validation_workbook,Samen Sterker,13,samen_sterker_in_de_wijk,Financieringslijn: Welke financieringslijn geldt?,classification_choice,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-SSW-008,D6,d6_validation_workbook,Samen Sterker,14,samen_sterker_in_de_wijk,Bewijstype: Welk type bewijs ondersteunt de keuze?,classification_choice,d6_validation_log_or_decision_ticket,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-WIJK-001,D6,d6_validation_workbook,Wijkteams,7,wijkteams_almere,D6-relatie: Welke beschrijving past bij Wijkteams Almere?,classification_choice,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-WIJK-002,D6,d6_validation_workbook,Wijkteams,8,wijkteams_almere,Relatie met SLT: Wat is de relatie tussen Wijkteams Almere en Stevige Lokale Teams?,classification_choice,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-WIJK-003,D6,d6_validation_workbook,Wijkteams,9,wijkteams_almere,Verantwoordelijke eigenaar: Welke partij is verantwoordelijk eigenaar?,classification_choice,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-WIJK-004,D6,d6_validation_workbook,Wijkteams,10,wijkteams_almere,Coördinator: Welke partij coördineert?,classification_choice,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-WIJK-005,D6,d6_validation_workbook,Wijkteams,11,wijkteams_almere,Uitvoerder/partner: Welke partij voert uit of is partner?,classification_choice,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-WIJK-006,D6,d6_validation_workbook,Wijkteams,12,wijkteams_almere,Financieringslijn: Welke financieringslijn geldt?,classification_choice,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-WIJK-007,D6,d6_validation_workbook,Wijkteams,13,wijkteams_almere,"Continuïteit: Is dit structureel, projectmatig of nog open?",classification_choice,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-WIJK-008,D6,d6_validation_workbook,Wijkteams,14,wijkteams_almere,Schaal: Op welke schaal werkt dit?,classification_choice,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
D6-WIJK-009,D6,d6_validation_workbook,Wijkteams,15,wijkteams_almere,Bewijstype: Welk type bewijs ondersteunt de keuze?,classification_choice,d6_validation_log_or_register_update,True,nog_niet_gevraagd,pre_contact_send_readiness,gemeente_almere_sociaal_domein_d6,,,,,
